Book_ID,Title,Author,Genre,SubGenre,Weights,Publisher,Pacing,Gender,Age_Group,language,era
1095,R,Q,nonfiction,novel,195,Apress,medium,female,adult,english,medieval
1096,H,Z,science,novel,190,HarperCollins,slow,female,child,hindi,modern
1097,C,K,science,autobiography,185,Apress,medium,female,child,hindi,ancient
1098,B,I,science,data_science,234,HarperCollins,slow,female,adult,hindi,medieval
1099,M,I,science,economics,206,HarperCollins,medium,female,child,hindi,medieval
1100,G,T,science,classic,336,Orient Blackswan,fast,male,child,hindi,medieval
1101,Z,C,philosophy,computer_science,325,Penguin,medium,female,child,hindi,ancient
1102,I,Y,tech,mathematics,183,Wiley,fast,others,adult,english,modern
1103,J,Y,science,misc,324,Springer,fast,female,child,hindi,medieval
1104,A,U,fiction,trivia,204,Penguin,medium,others,adult,hindi,medieval
1105,J,A,nonfiction,autobiography,300,Springer,slow,female,old,hindi,medieval
1106,V,R,fiction,signal_processing,204,HarperCollins,medium,male,adult,hindi,modern
1107,V,O,tech,economics,322,Apress,fast,female,adult,hindi,ancient
1108,Z,K,science,computer_science,182,Orient Blackswan,fast,male,old,hindi,ancient
1109,J,I,philosophy,comic,287,Orient Blackswan,fast,male,old,hindi,ancient
1110,A,C,science,history,230,Penguin,slow,female,old,hindi,medieval
1111,K,R,nonfiction,data_science,245,CRC,fast,others,old,hindi,medieval
1112,J,J,fiction,novel,300,Springer,slow,male,old,hindi,modern
1113,P,V,philosophy,autobiography,324,HarperCollins,fast,male,adult,hindi,medieval
1114,S,A,science,autobiography,321,Apress,slow,others,old,hindi,modern
1115,J,S,nonfiction,novel,274,Springer,fast,others,old,hindi,ancient
1116,Y,L,philosophy,mathematics,186,Apress,fast,others,adult,hindi,modern
1117,K,I,tech,psychology,332,Springer,slow,female,old,hindi,ancient
1118,E,O,tech,legal,241,Wiley,fast,male,adult,hindi,ancient
1119,N,K,tech,misc,211,Wiley,medium,others,adult,hindi,medieval
1120,G,U,philosophy,psychology,303,Penguin,fast,female,old,english,modern
1121,H,O,fiction,mathematics,265,Orient Blackswan,medium,others,child,english,medieval
1122,W,L,tech,mathematics,297,Penguin,medium,female,child,hindi,medieval
1123,W,A,philosophy,history,201,Apress,slow,male,adult,english,ancient
1124,Z,U,fiction,psychology,312,CRC,slow,male,old,hindi,modern
1125,M,P,nonfiction,mathematics,268,Wiley,medium,others,child,hindi,ancient
1126,P,T,tech,misc,198,CRC,fast,female,old,english,ancient
1127,I,W,nonfiction,history,304,Wiley,medium,female,old,hindi,medieval
1128,O,A,philosophy,trivia,303,Wiley,medium,female,adult,hindi,ancient
1129,R,B,science,history,283,Penguin,fast,others,adult,english,medieval
1130,V,E,philosophy,autobiography,160,HarperCollins,fast,male,adult,hindi,medieval
1131,W,V,science,data_science,242,Orient Blackswan,fast,female,old,hindi,ancient
1132,S,F,nonfiction,economics,210,Springer,fast,others,adult,hindi,ancient
1133,F,F,philosophy,trivia,346,HarperCollins,slow,male,child,english,ancient
1134,F,V,nonfiction,history,216,Penguin,medium,others,old,hindi,medieval
1135,S,A,philosophy,computer_science,216,Orient Blackswan,slow,female,child,hindi,medieval
1136,R,F,science,trivia,296,Apress,medium,others,old,hindi,ancient
1137,C,M,science,misc,270,Penguin,slow,others,child,hindi,modern
1138,P,O,fiction,autobiography,189,Springer,slow,others,child,hindi,modern
1139,S,R,nonfiction,physics,280,Springer,fast,male,adult,hindi,ancient
1140,N,X,fiction,physics,159,Penguin,slow,female,child,english,modern
1141,R,S,nonfiction,history,221,Orient Blackswan,medium,others,old,hindi,ancient
1142,C,J,tech,trivia,175,Penguin,fast,others,child,hindi,modern
1143,X,I,science,autobiography,310,Orient Blackswan,fast,others,old,english,ancient
1144,J,Q,philosophy,comic,347,Apress,fast,others,child,hindi,modern
1145,U,J,philosophy,misc,298,HarperCollins,medium,male,child,english,medieval
1146,G,A,philosophy,novel,186,Penguin,fast,others,child,english,medieval
1147,H,B,science,novel,335,Apress,fast,others,child,english,medieval
1148,F,U,philosophy,autobiography,280,CRC,slow,others,old,english,modern
1149,K,Q,tech,computer_science,277,Penguin,slow,others,old,english,ancient
1150,W,N,philosophy,economics,196,Apress,slow,female,adult,english,ancient
1151,L,Q,philosophy,computer_science,234,Apress,slow,male,child,hindi,modern
1152,S,H,fiction,novel,344,CRC,slow,others,old,english,medieval
1153,T,Y,fiction,psychology,295,Wiley,fast,female,child,hindi,modern
1154,K,Q,science,physics,285,Apress,fast,male,adult,hindi,modern
1155,T,B,philosophy,comic,306,Springer,medium,others,old,english,modern
1156,F,N,philosophy,novel,213,Penguin,fast,male,child,hindi,ancient
1157,B,J,philosophy,comic,285,Orient Blackswan,slow,male,adult,english,modern
1158,B,X,tech,mathematics,260,Springer,fast,others,adult,hindi,ancient
1159,V,P,science,mathematics,319,Penguin,fast,others,old,hindi,medieval
1160,S,M,tech,data_science,218,CRC,slow,male,child,hindi,modern
1161,Y,E,tech,trivia,223,CRC,slow,others,child,hindi,modern
1162,R,K,nonfiction,trivia,211,CRC,slow,female,adult,hindi,medieval
1163,M,S,fiction,history,279,HarperCollins,fast,others,adult,hindi,ancient
1164,G,J,philosophy,comic,219,Penguin,medium,female,adult,hindi,ancient
1165,Z,G,science,classic,277,Apress,fast,female,adult,hindi,medieval
1166,G,S,nonfiction,trivia,297,Apress,slow,female,child,hindi,medieval
1167,X,Q,science,signal_processing,317,Wiley,fast,female,child,hindi,ancient
1168,B,U,nonfiction,economics,150,Penguin,medium,female,old,hindi,medieval
1169,X,I,philosophy,economics,288,Springer,medium,female,child,hindi,medieval
1170,P,I,fiction,physics,199,Springer,fast,female,child,hindi,medieval
1171,P,T,nonfiction,history,159,Springer,slow,male,old,english,ancient
1172,P,B,science,signal_processing,160,Penguin,medium,female,old,english,modern
1173,U,T,science,misc,224,Apress,slow,female,child,english,medieval
1174,O,B,tech,history,271,Penguin,medium,others,child,hindi,medieval
1175,Y,T,fiction,comic,309,Penguin,medium,male,adult,english,modern
1176,Q,E,science,legal,172,Penguin,fast,others,old,hindi,modern
1177,U,D,tech,economics,307,HarperCollins,medium,male,adult,hindi,ancient
1178,F,U,nonfiction,history,295,Wiley,fast,male,adult,hindi,medieval
1179,V,Y,nonfiction,legal,255,Wiley,medium,female,adult,english,modern
1180,G,W,tech,physics,186,Penguin,fast,others,child,english,ancient
1181,B,J,tech,novel,293,Apress,slow,male,child,hindi,ancient
1182,J,O,tech,history,339,Apress,slow,others,adult,hindi,modern
1183,Y,D,science,data_science,180,HarperCollins,medium,female,old,hindi,modern
1184,W,J,science,history,239,Wiley,medium,female,child,hindi,ancient
1185,V,H,fiction,computer_science,226,CRC,slow,female,child,hindi,medieval
1186,T,G,fiction,legal,288,CRC,medium,others,adult,hindi,medieval
1187,B,W,fiction,misc,254,Penguin,medium,others,adult,hindi,ancient
1188,W,Q,nonfiction,trivia,161,Springer,slow,female,old,english,modern
1189,X,G,science,autobiography,199,Penguin,fast,others,adult,hindi,ancient
1190,W,O,nonfiction,psychology,223,HarperCollins,slow,female,adult,hindi,medieval
1191,R,F,fiction,comic,182,HarperCollins,fast,female,old,english,modern
1192,X,K,science,economics,224,Penguin,slow,female,adult,hindi,modern
1193,Q,A,science,novel,236,Wiley,medium,male,adult,hindi,ancient
1194,F,X,philosophy,autobiography,263,Orient Blackswan,fast,others,old,hindi,modern
1195,D,T,science,novel,245,HarperCollins,medium,others,old,hindi,modern
1196,P,G,nonfiction,legal,316,Apress,fast,others,old,hindi,modern
1197,M,P,philosophy,economics,210,Springer,slow,male,old,hindi,ancient
1198,C,L,philosophy,novel,212,HarperCollins,medium,male,adult,hindi,ancient
1199,S,D,tech,physics,316,HarperCollins,medium,female,child,hindi,ancient
1200,L,X,science,legal,349,Wiley,slow,others,old,english,modern
1201,U,T,fiction,autobiography,261,Apress,fast,male,adult,english,modern
1202,H,W,fiction,computer_science,277,CRC,fast,others,child,hindi,medieval
1203,A,A,nonfiction,legal,311,HarperCollins,fast,male,old,hindi,modern
1204,O,O,nonfiction,psychology,287,CRC,slow,others,adult,hindi,ancient
1205,V,A,fiction,physics,151,Apress,medium,others,child,hindi,ancient
1206,Y,T,philosophy,misc,270,Penguin,fast,others,adult,english,modern
1207,E,T,philosophy,misc,261,Wiley,fast,female,child,hindi,ancient
1208,R,F,science,comic,308,Penguin,fast,others,old,hindi,medieval
1209,F,P,tech,autobiography,167,Penguin,slow,others,child,hindi,medieval
1210,C,R,nonfiction,misc,166,Wiley,fast,male,child,english,modern
1211,Y,B,science,classic,345,Orient Blackswan,fast,others,old,hindi,medieval
1212,A,A,science,novel,311,HarperCollins,fast,male,adult,hindi,medieval
1213,A,B,tech,signal_processing,155,Apress,fast,others,old,english,medieval
1214,A,C,nonfiction,signal_processing,327,Apress,fast,female,old,hindi,ancient
1215,A,D,nonfiction,comic,152,HarperCollins,slow,female,old,hindi,medieval
1216,A,E,fiction,classic,183,CRC,medium,male,adult,english,medieval
1217,A,F,philosophy,legal,266,Orient Blackswan,fast,male,child,hindi,modern
1218,A,G,fiction,signal_processing,256,Penguin,slow,female,child,hindi,medieval
1219,A,H,science,data_science,347,HarperCollins,fast,female,child,hindi,medieval
1220,A,I,science,novel,267,Wiley,slow,others,old,hindi,modern
1221,A,J,science,classic,282,Orient Blackswan,medium,male,child,hindi,ancient
1222,A,K,science,psychology,179,Springer,slow,female,child,hindi,ancient
1223,A,L,fiction,mathematics,341,HarperCollins,fast,others,adult,english,modern
1224,A,M,philosophy,psychology,168,Orient Blackswan,slow,female,adult,hindi,medieval
1225,A,N,science,legal,292,Penguin,slow,male,child,hindi,modern
1226,A,O,tech,physics,236,Springer,medium,others,adult,english,modern
1227,A,P,nonfiction,history,286,Orient Blackswan,medium,male,adult,hindi,medieval
1228,A,Q,fiction,mathematics,304,CRC,slow,male,old,hindi,ancient
1229,A,R,tech,physics,250,Apress,medium,female,old,hindi,ancient
1230,A,S,fiction,psychology,252,Apress,slow,others,old,hindi,modern
1231,A,T,philosophy,data_science,303,CRC,medium,female,old,english,ancient
1232,A,U,fiction,mathematics,313,CRC,medium,female,child,english,ancient
1233,A,V,philosophy,economics,332,CRC,fast,female,child,hindi,ancient
1234,A,W,tech,novel,216,Wiley,slow,others,old,english,ancient
1235,A,X,science,legal,250,Springer,medium,male,child,english,ancient
1236,A,Y,fiction,history,333,Orient Blackswan,fast,female,adult,english,medieval
1237,A,Z,science,history,337,Penguin,slow,female,old,english,modern
1238,B,A,nonfiction,misc,161,Springer,fast,others,adult,english,medieval
1239,B,B,tech,mathematics,243,Apress,fast,male,adult,english,modern
1240,B,C,science,history,154,CRC,fast,others,old,english,medieval
1241,B,D,science,legal,178,Springer,slow,others,adult,hindi,medieval
1242,B,E,philosophy,signal_processing,190,Springer,slow,others,child,english,ancient
1243,B,F,fiction,misc,267,Penguin,slow,others,adult,english,ancient
1244,B,G,science,classic,335,Springer,slow,female,adult,hindi,medieval
1245,B,H,tech,signal_processing,168,Penguin,slow,others,old,hindi,modern
1246,B,I,fiction,autobiography,269,Penguin,fast,others,adult,english,medieval
1247,B,J,nonfiction,comic,169,HarperCollins,slow,others,child,english,ancient
1248,B,K,tech,legal,236,Wiley,medium,male,adult,hindi,modern
1249,B,L,philosophy,physics,328,Apress,slow,male,old,english,medieval
1250,B,M,science,classic,318,Springer,medium,female,child,hindi,medieval
1251,B,N,philosophy,computer_science,153,Penguin,slow,female,adult,english,medieval
1252,B,O,science,novel,260,Springer,slow,male,old,english,modern
1253,B,P,nonfiction,misc,347,Wiley,fast,others,adult,hindi,modern
1254,B,Q,nonfiction,novel,296,Penguin,medium,male,old,hindi,medieval
1255,B,R,science,comic,230,HarperCollins,fast,others,adult,english,ancient
1256,B,S,tech,trivia,241,HarperCollins,fast,others,adult,hindi,medieval
1257,B,T,tech,physics,334,Apress,medium,male,old,english,ancient
1258,B,U,fiction,physics,167,Apress,fast,male,child,english,modern
1259,B,V,nonfiction,psychology,195,Wiley,medium,female,adult,hindi,modern
1260,B,W,tech,economics,186,CRC,slow,female,adult,english,modern
1261,B,X,philosophy,legal,221,CRC,slow,male,old,english,medieval
1262,B,Y,tech,classic,301,CRC,medium,male,child,hindi,modern
1263,B,Z,nonfiction,comic,349,Springer,slow,male,old,hindi,ancient
1264,C,A,fiction,trivia,155,Springer,medium,female,child,hindi,modern
1265,C,B,nonfiction,classic,167,Apress,fast,others,adult,english,ancient
1266,C,C,tech,comic,201,Penguin,fast,female,child,english,ancient
1267,C,D,philosophy,legal,338,HarperCollins,fast,male,old,english,medieval
1268,C,E,philosophy,mathematics,306,HarperCollins,fast,others,child,hindi,modern
1269,C,F,fiction,signal_processing,164,Orient Blackswan,fast,male,adult,hindi,modern
1270,C,G,science,autobiography,184,Penguin,fast,female,adult,hindi,medieval
1271,C,H,nonfiction,classic,263,Penguin,fast,female,old,english,medieval
1272,C,I,science,classic,192,HarperCollins,medium,male,adult,english,modern
1273,C,J,fiction,physics,224,Orient Blackswan,medium,female,adult,hindi,modern
1274,C,K,science,mathematics,180,HarperCollins,medium,female,old,hindi,modern
1275,C,L,fiction,comic,330,CRC,slow,others,child,english,ancient
1276,C,M,nonfiction,physics,194,Wiley,slow,female,old,hindi,modern
1277,C,N,nonfiction,misc,252,Orient Blackswan,medium,male,child,english,ancient
1278,C,O,nonfiction,mathematics,301,Wiley,medium,others,child,hindi,ancient
1279,C,P,fiction,data_science,280,Wiley,slow,others,adult,hindi,medieval
1280,C,Q,nonfiction,comic,182,Springer,slow,female,old,hindi,modern
1281,C,R,philosophy,autobiography,269,Springer,fast,male,child,hindi,modern
1282,C,S,philosophy,classic,235,Penguin,fast,male,old,english,ancient
1283,C,T,fiction,misc,244,Penguin,fast,female,child,english,medieval
1284,C,U,nonfiction,history,218,Springer,slow,female,old,hindi,medieval
1285,C,V,tech,legal,333,Springer,medium,female,child,english,medieval
1286,C,W,tech,autobiography,324,Penguin,fast,female,adult,hindi,modern
1287,C,X,nonfiction,signal_processing,309,CRC,slow,female,adult,hindi,ancient
1288,C,Y,nonfiction,signal_processing,317,Springer,slow,female,old,english,ancient
1289,C,Z,science,physics,293,HarperCollins,fast,male,old,english,medieval
1290,D,A,fiction,psychology,306,CRC,slow,male,child,english,modern
1291,D,B,philosophy,economics,153,HarperCollins,fast,female,child,hindi,modern
1292,D,C,tech,data_science,317,Wiley,fast,female,child,english,ancient
1293,D,D,science,economics,209,Orient Blackswan,slow,male,adult,english,ancient
1294,D,E,tech,signal_processing,304,Apress,medium,others,child,english,modern
1295,D,F,science,economics,322,Orient Blackswan,fast,male,child,english,ancient
1296,D,G,fiction,data_science,227,Springer,medium,female,old,hindi,ancient
1297,D,H,nonfiction,history,155,Wiley,fast,female,child,hindi,ancient
1298,D,I,fiction,mathematics,263,Apress,fast,female,child,hindi,medieval
1299,D,J,nonfiction,economics,183,CRC,medium,male,old,english,medieval
1300,D,K,nonfiction,misc,322,Orient Blackswan,slow,others,old,english,ancient
1301,D,L,nonfiction,economics,297,Wiley,medium,male,adult,hindi,ancient
1302,D,M,fiction,physics,248,Apress,slow,others,child,hindi,ancient
1303,D,N,philosophy,mathematics,164,Apress,slow,male,adult,hindi,modern
1304,D,O,fiction,comic,323,Orient Blackswan,slow,others,adult,hindi,modern
1305,D,P,philosophy,comic,279,Penguin,fast,male,old,english,modern
1306,D,Q,nonfiction,signal_processing,296,Orient Blackswan,medium,male,adult,english,ancient
1307,D,R,science,computer_science,168,Orient Blackswan,fast,female,child,hindi,modern
1308,D,S,tech,signal_processing,333,Apress,slow,female,child,hindi,ancient
1309,D,T,science,mathematics,247,Orient Blackswan,fast,male,adult,english,medieval
1310,D,U,nonfiction,legal,298,Orient Blackswan,medium,male,old,english,ancient
1311,D,V,philosophy,history,165,Penguin,fast,others,old,english,ancient
1312,D,W,fiction,mathematics,318,Penguin,fast,female,adult,hindi,medieval
1313,D,X,tech,classic,336,Apress,fast,male,adult,hindi,ancient
1314,D,Y,fiction,signal_processing,259,Springer,fast,female,child,hindi,medieval
1315,D,Z,science,classic,186,CRC,slow,others,adult,hindi,modern
1316,E,A,philosophy,comic,319,Penguin,fast,female,adult,hindi,modern
1317,E,B,fiction,signal_processing,185,Apress,slow,female,old,english,medieval
1318,E,C,science,computer_science,297,Springer,slow,others,adult,english,modern
1319,E,D,tech,comic,239,Apress,medium,male,child,english,modern
1320,E,E,philosophy,trivia,329,Penguin,fast,others,old,hindi,modern
1321,E,F,nonfiction,trivia,206,Penguin,fast,others,adult,hindi,modern
1322,E,G,tech,novel,194,HarperCollins,slow,others,old,english,medieval
1323,E,H,tech,misc,296,HarperCollins,fast,male,old,english,ancient
1324,E,I,fiction,classic,265,Wiley,slow,female,child,english,modern
1325,E,J,nonfiction,legal,349,Penguin,fast,others,old,hindi,medieval
1326,E,K,science,legal,220,Apress,slow,male,adult,hindi,medieval
1327,E,L,philosophy,novel,294,Springer,medium,male,child,english,ancient
1328,E,M,tech,history,306,Penguin,fast,female,child,english,medieval
1329,E,N,tech,autobiography,333,CRC,medium,others,adult,hindi,ancient
1330,E,O,nonfiction,misc,280,HarperCollins,medium,male,child,hindi,medieval
1331,E,P,nonfiction,signal_processing,278,CRC,medium,female,child,hindi,modern
1332,E,Q,tech,economics,232,CRC,slow,others,adult,english,ancient
1333,E,R,fiction,comic,178,HarperCollins,fast,male,child,english,medieval
1334,E,S,nonfiction,economics,245,CRC,fast,others,adult,hindi,modern
1335,E,T,fiction,signal_processing,206,Penguin,fast,others,old,english,medieval
1336,E,U,nonfiction,physics,259,Penguin,medium,male,child,hindi,medieval
1337,E,V,science,trivia,191,Penguin,slow,others,child,english,modern
1338,E,W,nonfiction,legal,224,Wiley,slow,male,child,hindi,ancient
1339,E,X,fiction,data_science,242,HarperCollins,slow,others,child,hindi,medieval
1340,E,Y,philosophy,history,241,Penguin,slow,male,adult,hindi,medieval
1341,E,Z,fiction,psychology,324,Orient Blackswan,slow,female,old,english,medieval
1342,F,A,fiction,psychology,257,CRC,slow,others,adult,english,medieval
1343,F,B,nonfiction,classic,161,HarperCollins,medium,others,child,hindi,modern
1344,F,C,tech,economics,262,Springer,slow,others,child,english,medieval
1345,F,D,philosophy,comic,318,HarperCollins,medium,others,adult,hindi,ancient
1346,F,E,science,history,150,Wiley,slow,others,child,english,medieval
1347,F,F,tech,signal_processing,232,Wiley,slow,male,child,english,medieval
1348,F,G,tech,computer_science,154,HarperCollins,fast,female,adult,english,modern
1349,F,H,fiction,economics,297,Orient Blackswan,fast,others,adult,hindi,medieval
1350,F,I,tech,history,321,Apress,medium,female,adult,hindi,ancient
1351,F,J,tech,autobiography,285,Penguin,slow,male,old,english,modern
1352,F,K,science,psychology,305,Wiley,slow,others,child,hindi,modern
1353,F,L,philosophy,misc,165,Penguin,fast,female,child,hindi,modern
1354,F,M,tech,misc,183,Orient Blackswan,medium,male,old,english,modern
1355,F,N,tech,misc,221,Wiley,fast,female,child,english,medieval
1356,F,O,tech,misc,316,HarperCollins,slow,female,child,hindi,medieval
1357,F,P,science,mathematics,253,Springer,slow,female,child,english,medieval
1358,F,Q,tech,misc,317,Springer,medium,female,child,hindi,modern
1359,F,R,tech,signal_processing,225,Penguin,medium,male,adult,english,ancient
1360,F,S,philosophy,mathematics,189,HarperCollins,fast,female,child,hindi,medieval
1361,F,T,philosophy,novel,247,CRC,medium,others,old,english,medieval
1362,F,U,fiction,novel,153,HarperCollins,medium,female,old,english,ancient
1363,F,V,philosophy,classic,271,Wiley,medium,female,old,english,modern
1364,F,W,nonfiction,misc,276,Wiley,fast,others,child,hindi,modern
1365,F,X,science,mathematics,248,Wiley,fast,female,adult,english,ancient
1366,F,Y,nonfiction,computer_science,279,Penguin,medium,male,adult,hindi,ancient
1367,F,Z,science,computer_science,337,Springer,medium,male,adult,hindi,medieval
1368,G,A,philosophy,comic,242,Penguin,medium,female,adult,hindi,ancient
1369,G,B,fiction,history,305,Penguin,fast,female,adult,hindi,medieval
1370,G,C,nonfiction,legal,230,CRC,fast,female,old,hindi,ancient
1371,G,D,philosophy,data_science,285,Springer,slow,others,old,english,modern
1372,G,E,science,mathematics,232,Penguin,medium,male,adult,english,modern
1373,G,F,nonfiction,comic,289,Springer,medium,female,child,hindi,modern
1374,G,G,nonfiction,legal,248,Apress,fast,others,child,english,modern
1375,G,H,science,psychology,344,Orient Blackswan,slow,others,old,english,modern
1376,G,I,nonfiction,data_science,210,Apress,slow,male,child,hindi,ancient
1377,G,J,philosophy,history,248,Apress,fast,others,child,hindi,medieval
1378,G,K,science,computer_science,226,Orient Blackswan,medium,male,old,hindi,medieval
1379,G,L,fiction,legal,214,Penguin,fast,female,old,english,modern
1380,G,M,nonfiction,legal,348,Springer,fast,others,adult,hindi,ancient
1381,G,N,philosophy,mathematics,349,Orient Blackswan,medium,others,adult,english,modern
1382,G,O,fiction,legal,301,Springer,medium,others,adult,hindi,modern
1383,G,P,fiction,misc,303,Springer,slow,others,old,hindi,modern
1384,G,Q,science,legal,317,CRC,fast,female,adult,english,modern
1385,G,R,fiction,mathematics,334,HarperCollins,medium,male,adult,english,modern
1386,G,S,science,autobiography,326,Springer,fast,female,child,english,modern
1387,G,T,nonfiction,trivia,283,Penguin,slow,male,old,english,medieval
1388,G,U,tech,misc,237,CRC,fast,others,adult,english,medieval
1389,G,V,nonfiction,history,294,Wiley,medium,male,adult,hindi,medieval
1390,G,W,fiction,mathematics,158,Springer,slow,male,child,english,modern
1391,G,X,fiction,legal,228,Penguin,slow,female,old,english,ancient
1392,G,Y,nonfiction,economics,191,Apress,medium,others,child,english,medieval
1393,G,Z,fiction,physics,314,CRC,slow,female,child,hindi,ancient
1394,H,A,fiction,comic,302,Penguin,fast,others,adult,hindi,modern
1395,H,B,fiction,legal,269,Apress,fast,others,adult,english,ancient
1396,H,C,nonfiction,comic,164,CRC,medium,others,adult,hindi,ancient
1397,H,D,nonfiction,mathematics,231,Orient Blackswan,fast,female,child,hindi,ancient
1398,H,E,nonfiction,comic,257,Penguin,fast,male,old,english,ancient
1399,H,F,nonfiction,data_science,208,HarperCollins,medium,female,child,hindi,modern
1400,H,G,philosophy,novel,339,Wiley,medium,male,old,english,modern
1401,H,H,fiction,history,289,HarperCollins,slow,female,old,english,ancient
1402,H,I,tech,trivia,295,CRC,fast,female,child,english,modern
1403,H,J,fiction,physics,221,Penguin,slow,female,child,hindi,modern
1404,H,K,philosophy,autobiography,180,CRC,slow,female,child,english,modern
1405,H,L,philosophy,physics,194,Orient Blackswan,medium,female,adult,english,medieval
1406,H,M,nonfiction,classic,215,Apress,medium,male,child,english,modern
1407,H,N,science,physics,240,Orient Blackswan,slow,female,child,english,ancient
1408,H,O,philosophy,psychology,292,Orient Blackswan,fast,female,adult,english,ancient
1409,H,P,tech,history,244,Springer,fast,female,child,hindi,medieval
1410,H,Q,nonfiction,physics,304,CRC,medium,female,child,hindi,ancient
1411,H,R,science,misc,290,Penguin,fast,female,adult,hindi,medieval
1412,H,S,fiction,novel,243,Penguin,medium,female,old,english,medieval
1413,H,T,nonfiction,signal_processing,255,Penguin,slow,male,old,english,ancient
1414,H,U,nonfiction,autobiography,244,CRC,fast,female,child,hindi,medieval
1415,H,V,nonfiction,classic,210,Wiley,slow,others,adult,hindi,ancient
1416,H,W,science,economics,191,Orient Blackswan,fast,female,child,hindi,ancient
1417,H,X,tech,data_science,172,HarperCollins,fast,others,child,hindi,medieval
1418,H,Y,science,autobiography,296,Penguin,medium,others,adult,english,modern
1419,H,Z,fiction,legal,231,Penguin,fast,female,old,english,modern
1420,I,A,fiction,comic,316,Penguin,fast,others,old,hindi,medieval
1421,I,B,science,trivia,256,Orient Blackswan,slow,male,child,hindi,medieval
1422,I,C,philosophy,psychology,309,Springer,slow,others,child,hindi,modern
1423,I,D,science,novel,310,HarperCollins,fast,others,child,english,modern
1424,I,E,nonfiction,misc,172,Springer,medium,female,child,english,modern
1425,I,F,nonfiction,mathematics,261,CRC,medium,others,adult,hindi,ancient
1426,I,G,nonfiction,computer_science,181,Penguin,slow,female,adult,hindi,ancient
1427,I,H,fiction,signal_processing,187,HarperCollins,fast,female,child,english,ancient
1428,I,I,science,comic,295,Penguin,slow,male,child,english,ancient
1429,I,J,fiction,economics,240,Orient Blackswan,slow,others,adult,english,ancient
1430,I,K,fiction,mathematics,245,Springer,fast,male,child,english,ancient
1431,I,L,nonfiction,history,236,Penguin,fast,female,old,hindi,ancient
1432,I,M,science,novel,179,Apress,fast,female,adult,hindi,medieval
1433,I,N,fiction,comic,191,Penguin,fast,others,adult,english,modern
1434,I,O,philosophy,psychology,307,Orient Blackswan,medium,others,child,hindi,medieval
1435,I,P,fiction,novel,210,Orient Blackswan,medium,male,old,hindi,medieval
1436,I,Q,fiction,computer_science,235,Wiley,fast,female,old,hindi,medieval
1437,I,R,science,economics,172,Springer,medium,others,adult,hindi,ancient
1438,I,S,nonfiction,data_science,300,Penguin,fast,others,child,english,modern
1439,I,T,philosophy,misc,329,Orient Blackswan,slow,others,adult,english,medieval
1440,I,U,science,autobiography,266,Wiley,fast,female,old,hindi,medieval
1441,I,V,tech,mathematics,207,Penguin,medium,female,child,hindi,ancient
1442,I,W,science,novel,270,Apress,medium,female,old,english,ancient
1443,I,X,nonfiction,signal_processing,312,HarperCollins,fast,others,old,english,modern
1444,I,Y,fiction,economics,264,Springer,fast,female,old,english,medieval
1445,I,Z,tech,signal_processing,316,Orient Blackswan,fast,others,child,hindi,ancient
1446,J,A,nonfiction,computer_science,324,HarperCollins,slow,others,child,english,medieval
1447,J,B,tech,computer_science,306,Penguin,medium,male,child,english,modern
1448,J,C,tech,autobiography,338,Apress,slow,male,adult,hindi,modern
1449,J,D,philosophy,computer_science,222,Penguin,slow,others,old,hindi,ancient
1450,J,E,science,comic,187,Orient Blackswan,medium,others,child,english,medieval
1451,J,F,tech,comic,257,HarperCollins,slow,male,adult,hindi,medieval
1452,J,G,science,autobiography,329,Wiley,fast,others,old,english,ancient
1453,J,H,science,trivia,298,Penguin,medium,female,child,english,medieval
1454,J,I,science,misc,217,Springer,medium,male,old,english,ancient
1455,J,J,philosophy,misc,151,Springer,slow,female,child,hindi,ancient
1456,J,K,science,history,162,Apress,medium,female,old,hindi,medieval
1457,J,L,science,trivia,200,CRC,fast,female,adult,english,modern
1458,J,M,tech,comic,340,Apress,slow,male,adult,english,ancient
1459,J,N,nonfiction,data_science,307,HarperCollins,fast,others,old,english,ancient
1460,J,O,tech,computer_science,291,Penguin,fast,female,child,hindi,modern
1461,J,P,fiction,classic,188,Penguin,slow,female,adult,hindi,medieval
1462,J,Q,science,psychology,193,CRC,slow,male,old,english,ancient
1463,J,R,philosophy,comic,272,HarperCollins,fast,female,old,hindi,medieval
1464,J,S,tech,trivia,181,CRC,medium,female,child,english,medieval
1465,J,T,tech,mathematics,302,Penguin,slow,male,child,english,medieval
1466,J,U,philosophy,misc,332,Apress,fast,female,adult,hindi,ancient
1467,J,V,nonfiction,autobiography,266,Apress,slow,others,child,english,modern
1468,J,W,science,classic,324,Apress,slow,female,old,english,ancient
1469,J,X,nonfiction,comic,235,HarperCollins,slow,female,old,hindi,ancient
1470,J,Y,tech,history,245,Springer,medium,female,old,english,modern
1471,J,Z,fiction,classic,193,Apress,slow,others,adult,english,modern
1472,K,A,nonfiction,signal_processing,244,Springer,fast,others,old,hindi,ancient
1473,K,B,philosophy,history,317,Penguin,medium,male,adult,hindi,ancient
1474,K,C,fiction,computer_science,307,Penguin,medium,male,child,hindi,ancient
1475,K,D,science,trivia,158,Wiley,medium,others,old,english,modern
1476,K,E,philosophy,history,283,Wiley,medium,female,old,hindi,medieval
1477,K,F,science,misc,281,Penguin,slow,others,adult,english,medieval
1478,K,G,fiction,autobiography,266,HarperCollins,slow,others,old,hindi,medieval
